StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,Q142,att_1,att_2,comp_0,pref_you,pref_you_explain,comp_2,comp_3,safety_you_1,trust_you_1,pref_others,pref_others_explain,safety_others_1,trust_others_1,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID,FL_8_DO
11/20/22 21:51,11/20/22 22:03,0,63.160.189.190,100,680,1,11/20/22 22:03,R_3fHR83phW98KpLq,,,,,34.0014,-84.0144,anonymous,EN,1,614ee4370d85f20de1b9548f,4,1,1,,,2,4,,,6,I chose this paeticular level because I think this level are convenient more than other level and it will be affordable to me.,83,86,2,,3,,29,4,,1,92,,FL_53
11/20/22 21:58,11/20/22 22:03,0,73.121.79.12,100,289,1,11/20/22 22:03,R_1CwIvopbqYI1ukD,,,,,36.9765,-82.5943,anonymous,EN,1,59decc2fe75b450001a68e50,4,1,1,2,"Based on my own experience coding, watching videos of even human controlled robots and AI controlled robots, and videos of self driving cars i don't feel the tech is there yet.",2,4,71,29,,,,,2,,3,,36,4,,1,75,,FL_51
11/20/22 22:01,11/20/22 22:03,0,100.34.133.25,100,142,1,11/20/22 22:03,R_2zZvtO2lnVCOfcD,,,,,40.0356,-75.1763,anonymous,EN,1,611fef91a3800a9e7bfca495,4,1,1,3,I am too scared for it to fully be the driving system instead of the human,2,4,70,29,,,,,2,,3,,21,3,,1,60,,FL_51
11/20/22 21:55,11/20/22 22:04,0,73.104.123.189,100,560,1,11/20/22 22:04,R_1DvFcf8QIrYEJWO,,,,,30.45,-81.6624,anonymous,EN,1,6083aac9d3384eb581f4345a,4,1,1,6,Because I'm lazy.,2,4,0,100,,,,,1,,3,,24,1,,2,90,,FL_51
11/20/22 21:57,11/20/22 22:04,0,24.98.115.208,100,427,1,11/20/22 22:04,R_1jkPgsSUJaikLgE,,,,,33.2541,-84.2735,anonymous,EN,1,55ea70c37480920010aa9982,4,1,1,,,2,4,,,6,This would completely remove any possibility of human error and make all vehicles equally safe.,15,80,1,,1,,35,3,,1,30,,FL_53
11/20/22 22:02,11/20/22 22:05,0,73.13.228.32,100,180,1,11/20/22 22:05,R_3mcZKbAWGiEZuBX,,,,,40.1809,-75.2156,anonymous,EN,1,5ecb09cc5bb88d670255817a,4,1,1,1,I prefer being in control of my vehicle.,2,4,30,20,,,,,2,,3,,21,3,,1,45,,FL_51
11/20/22 21:58,11/20/22 22:05,0,71.222.66.168,100,399,1,11/20/22 22:05,R_1ruDtXw5OQttXEm,,,,,36.1506,-115.1805,anonymous,EN,1,6234965d3869b875dc31d93a,4,1,1,,,2,4,,,3,I think automated driving isn't reliable enough to handle monitoring the environment and beyond and it would be safest to leave to a human.,70,18,1,,2,,29,3,,1,19,,FL_53
11/20/22 22:01,11/20/22 22:05,0,45.19.34.129,100,220,1,11/20/22 22:05,R_3ffmjyI2AQReXPh,,,,,42.4622,-83.3994,anonymous,EN,1,5c0e1a1b217d600001127f4c,4,1,1,,,1,4,,,1,I don't trust AI enough yet to self drive.,70,10,1,,3,,36,3,,1,80,,FL_53
11/20/22 21:56,11/20/22 22:06,0,65.36.121.88,100,579,1,11/20/22 22:06,R_20PE1QQxTjCAQZq,,,,,30.2887,-97.7398,anonymous,EN,1,5bad4be8b712f30001b87947,4,1,1,2,I would feel more comfortable being in charge of driving.,2,4,75,30,,,,,1,,3,,38,1,,1,40,,FL_51
11/20/22 21:51,11/20/22 22:06,0,68.13.240.148,100,920,1,11/20/22 22:06,R_2rqp9MhKk3ojSoI,,,,,36.0944,-95.9717,anonymous,EN,1,55a75835fdf99b26395fae40,4,1,1,4,This gives me some control still while still keeping it safe with the AI taking over a lot.,2,4,20,70,,,,,2,,3,,32,1,,1,55,,FL_51
11/20/22 22:02,11/20/22 22:06,0,68.180.120.223,100,260,1,11/20/22 22:06,R_3JqlX4WwNPm261o,,,,,45.5073,-122.6929,anonymous,EN,1,5dc0ac2c441a2105cbb3bb0f,4,1,1,2,"I think that automated vehicles still struggle to deal with human drivers, so a road with both isn't a place I want to be overly reliant on AI for.",2,4,50,33,,,,,1,,3,,34,4,,2,67,,FL_51
11/20/22 22:02,11/20/22 22:07,0,47.41.142.212,100,289,1,11/20/22 22:07,R_2znIUqjngeGAm1I,,,,,43.1205,-89.3523,anonymous,EN,1,604fc38a4de8e6e1e0e0ea7b,4,1,1,,,2,4,,,4,This seems like a happy medium to help people switch over.,4,99,2,,5,,33,1,,2,0,,FL_53
11/20/22 21:52,11/20/22 22:08,0,70.176.137.99,100,927,1,11/20/22 22:08,R_2xP0oqqpdB4pCsq,,,,,33.61,-112.4593,anonymous,EN,1,6100366f23745d14d740d8ec,4,1,1,,,2,4,,,4,That seems to be where most accidents lie so those would be good. ,39,62,2,,4,,22,4,,2,29,,FL_53
11/20/22 22:00,11/20/22 22:09,0,75.64.217.68,100,531,1,11/20/22 22:09,R_ue6XQk0rKdQnFkt,,,,,32.4699,-90.1102,anonymous,EN,1,5f828002935db93a4d29d577,4,1,1,,,2,4,,,3,I personally like a balanced approach because while human error is a factor I still think the option for a human to take the wheel is needed as machines aren't perfect either.,50,50,1,,2,,24,3,,2,60,,FL_53
11/20/22 22:04,11/20/22 22:15,0,98.151.138.82,100,671,1,11/20/22 22:15,R_1MXOydiLl353ogO,,,,,20.7441,-156.4475,anonymous,EN,1,61502f40011a858cafe6d3b5,4,1,1,6,I chose 6 because if automated driving is safer then it is obviously the better option.,2,4,31,81,,,,,2,,2,,23,3,,1,81,,FL_51
11/20/22 21:56,11/20/22 22:19,0,108.184.174.220,100,1414,1,11/20/22 22:19,R_3nISYiMWUZ8AyPK,,,,,34.1091,-117.7126,anonymous,EN,1,5d96eeed1998fb00177f6b71,4,1,1,,,2,4,,,3,it has some human monitoring everything to make sure nothing malfunctions,61,41,2,,2,,25,4,,1,19,,FL_53
11/20/22 22:30,11/20/22 22:33,0,45.19.48.212,100,201,1,11/20/22 22:33,R_1IMMDdVGGTykLAI,,,,,30.5034,-97.7494,anonymous,EN,1,61272733b6c8fe076880e02c,4,1,1,1,I have read enough about how AI works in cars to know that I never want to be involved with it.,2,4,100,0,,,,,4,nonbinary,3,,37,1,,1,85,,FL_51
