"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","att_2","consent","att_3","att_4","comp_1","pref_you","pref_you_explain","comp_2","comp_3","safety_you_1","trust_you_1","pref_others","pref_others_explain","safety_others_1","trust_others_1","license","ai_knowledge_1","rid","age","gender","hhi","ethnicity","hispanic","education","political_party","region","zip","FL_8_DO","av_you_DO","av_others_DO"
"4/10/23 17:37","4/10/23 17:39",0,2234,100,133,1,"4/10/23 17:39","R_zUqCuPFlYnZtWp3",NA,NA,NA,NA,2234,2234,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349d78-3c81-2006-d1ea-94b42db9e1e2",31,1,2,1,1,4,8,3,2234,"","",""
"4/10/23 17:39","4/10/23 17:39",0,2235,100,42,1,"4/10/23 17:39","R_b8XjpB6u2KLudiN",NA,NA,NA,NA,2235,2235,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349df7-1165-9191-9c36-f2c7a2487d32",76,1,20,1,1,8,2,3,2235,"","",""
"4/10/23 17:38","4/10/23 17:39",0,2236,100,91,1,"4/10/23 17:39","R_3qURCmFQQ0pQ6Pf",NA,NA,NA,NA,2236,2236,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349d99-5f57-5504-df18-ad36f94ba6ae",43,1,13,2,1,3,3,3,2236,"","",""
"4/10/23 17:39","4/10/23 17:39",0,2237,100,45,1,"4/10/23 17:39","R_33D1nERvy79l3Ax",NA,NA,NA,NA,2237,2237,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349de0-4a3c-23e7-f3ff-e8dec80551c9",47,1,14,15,1,6,5,3,2237,"","",""
"4/10/23 17:38","4/10/23 17:40",0,2238,100,96,1,"4/10/23 17:40","R_3kwdsJfC9BrkMoo",NA,NA,NA,NA,2238,2238,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349db6-7f14-f50a-ce67-adad46e9a157",68,1,1,1,1,2,2,2,2238,"","",""
"4/10/23 17:38","4/10/23 17:40",0,2239,100,81,1,"4/10/23 17:40","R_27W2rGDfdJJ0pdo",NA,NA,NA,NA,2239,2239,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349dfa-ce2b-49da-9950-4789823f5ef4",60,1,11,1,1,2,9,3,2239,"","",""
"4/10/23 17:39","4/10/23 17:40",0,2240,100,44,1,"4/10/23 17:40","R_1pSergJWQiLs1U5",NA,NA,NA,NA,2240,2240,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349dfe-33e5-73dd-809d-91e7ddedd45d",30,1,11,1,1,4,9,3,2240,"","",""
"4/10/23 17:38","4/10/23 17:41",0,2241,100,162,1,"4/10/23 17:41","R_1M3QHIxXxgvz35Q",NA,NA,NA,NA,2241,2241,"anonymous","EN",6,1,4,1,1,1,"I trust humans more than machines",2,2,97,100,NA,"",NA,NA,1,50,"64349dc3-9e2a-2007-ccc6-1988fd19d585",30,2,9,2,1,7,3,1,2241,"FL_51","scale_you|safety_you|trust_you",""
"4/10/23 17:35","4/10/23 17:41",0,2242,100,357,1,"4/10/23 17:41","R_26hVrZsRpUF8gLP",NA,NA,NA,NA,2242,2242,"anonymous","EN",6,1,4,1,1,3,"I work testing software, so I do not fully trust automated cars with my life. I have managed to drive safely for almost fifty years., so I do trust myself. ",2,2,93,97,NA,"",NA,NA,1,94,"64349cdd-1050-bcc1-6c1b-1ab991a97abf",64,1,17,1,1,6,10,3,2242,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 17:40","4/10/23 17:41",0,2243,100,34,1,"4/10/23 17:41","R_1q81dExapJFfMM6",NA,NA,NA,NA,2243,2243,"anonymous","EN",8,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349e2b-bf67-ea23-05c0-45a763223bb0",23,1,-3105,15,1,1,4,2,2243,"","",""
"4/10/23 17:39","4/10/23 17:41",0,2244,100,110,1,"4/10/23 17:41","R_3qNDP9X66eqGTXH",NA,NA,NA,NA,2244,2244,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349da7-74a5-93f6-d037-93184c50b471",39,1,6,1,1,5,5,3,2244,"","",""
"4/10/23 17:40","4/10/23 17:41",0,2245,100,90,1,"4/10/23 17:41","R_NXv5TYPcYnCYUBb",NA,NA,NA,NA,2245,2245,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349e15-89bf-8342-8e35-36355d869bdf",75,1,19,1,1,2,1,4,2245,"","",""
"4/10/23 17:38","4/10/23 17:41",0,2246,100,196,1,"4/10/23 17:41","R_2xE7gssXtcjEv6U",NA,NA,NA,NA,2246,2246,"anonymous","EN",6,1,4,1,1,1,"I can have more control of the vehicle.",2,2,95,75,NA,"",NA,NA,1,95,"64349dc3-7acb-b0d2-a4a4-8adf0eaa62bf",30,1,1,5,1,6,5,4,2246,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 17:41","4/10/23 17:41",0,2247,100,48,1,"4/10/23 17:41","R_2fkwHuyPwVk4Rj7",NA,NA,NA,NA,2247,2247,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349e6d-7280-9142-32fc-a452b3acbbb6",28,2,12,15,1,4,10,4,2247,"","",""
"4/10/23 17:40","4/10/23 17:41",0,2248,100,60,1,"4/10/23 17:41","R_3L5YTHbzo7NNT5D",NA,NA,NA,NA,2248,2248,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349dae-07c8-66d1-5caa-1573e2835755",32,1,20,1,1,6,4,3,2248,"","",""
"4/10/23 17:40","4/10/23 17:42",0,2249,100,73,1,"4/10/23 17:42","R_2y2ESyyNDrSY01K",NA,NA,NA,NA,2249,2249,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349e7c-d4a3-3020-d4c3-863953126dd1",74,1,4,1,1,5,5,2,2249,"","",""
"4/10/23 17:40","4/10/23 17:42",0,2250,100,93,1,"4/10/23 17:42","R_32WlfHj1ZTAkBGx",NA,NA,NA,NA,2250,2250,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349e38-f84e-1193-920a-1ba936727d7d",70,1,17,1,1,2,9,1,2250,"","",""
"4/10/23 17:41","4/10/23 17:42",0,2251,100,41,1,"4/10/23 17:42","R_22snhBTXKdYzMAi",NA,NA,NA,NA,2251,2251,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349e79-8b16-df6b-90bd-7afa878b12c6",39,1,13,15,1,4,1,4,2251,"","",""
"4/10/23 17:42","4/10/23 17:42",0,2252,100,40,1,"4/10/23 17:42","R_6hVbHKqY0hnZe3D",NA,NA,NA,NA,2252,2252,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349eab-f318-8e57-4980-3d3977f56472",39,1,20,1,1,2,7,4,2252,"","",""
"4/10/23 17:38","4/10/23 17:42",0,2253,100,282,1,"4/10/23 17:42","R_3pgLceNzIK6pCfp",NA,NA,NA,NA,2253,2253,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,4,"Some things I would rather the people around me still have control over",60,60,1,40,"64349d9d-65cd-343e-7ddd-9454ff443a11",61,1,2,1,1,2,9,2,2253,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 17:38","4/10/23 17:43",0,2254,100,339,1,"4/10/23 17:43","R_3Rr5bJ7SZC4Z3Av",NA,NA,NA,NA,2254,2254,"anonymous","EN",6,1,4,1,1,NA,"",1,2,NA,NA,5,"I think machines can be trusted to do at least basic driving but dynamic driving needs some oversight. ",30,40,2,30,"64349dcf-c94c-7f09-d65b-9cbb642c2fe7",30,2,7,4,1,7,1,1,2254,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 17:42","4/10/23 17:44",0,2255,100,87,1,"4/10/23 17:44","R_2w4x2LQONClpvyJ",NA,NA,NA,NA,2255,2255,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349eac-d535-a249-38fb-94f7cd2c8356",63,1,12,1,1,6,9,3,2255,"","",""
"4/10/23 17:42","4/10/23 17:44",0,2256,100,105,1,"4/10/23 17:44","R_3Mm64OYMT0QxRbR",NA,NA,NA,NA,2256,2256,"anonymous","EN",6,1,4,1,1,NA,"",1,1,NA,NA,4,"Human and Driving",73,59,1,63,"64349ec3-0d76-e4d7-3819-a81097c3f39a",30,1,1,1,1,5,1,2,2256,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 17:43","4/10/23 17:44",0,2257,100,47,1,"4/10/23 17:44","R_1RDJs0S2QQWw5q1",NA,NA,NA,NA,2257,2257,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349eec-8d2e-6383-79d4-4dea9b52ca2f",71,1,10,1,1,6,10,3,2257,"","",""
"4/10/23 17:43","4/10/23 17:44",0,2258,100,49,1,"4/10/23 17:44","R_1ovV9iN4v4JlHeH",NA,NA,NA,NA,2258,2258,"anonymous","EN",7,1,4,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349ef5-d458-5f44-c50c-61f14ff4ada4",22,1,2,1,1,2,10,4,2258,"","",""
"4/10/23 17:43","4/10/23 17:44",0,2259,100,76,1,"4/10/23 17:44","R_2VqZvyyVjIpVzYv",NA,NA,NA,NA,2259,2259,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349ecb-38a5-af3c-8ed2-3442c61c1679",55,1,7,15,2,2,10,4,2259,"","",""
"4/10/23 17:43","4/10/23 17:44",0,2260,100,82,1,"4/10/23 17:44","R_3EurwNPcuvDakzg",NA,NA,NA,NA,2260,2260,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349ed9-d082-b713-3527-ff3bdb32b347",40,1,6,1,1,6,1,1,2260,"","",""
"4/10/23 17:42","4/10/23 17:45",0,2261,100,164,1,"4/10/23 17:45","R_XFnM0OkYdoNB9lv",NA,NA,NA,NA,2261,2261,"anonymous","EN",6,1,4,1,1,2,"i consider myself a good driver who leaves room around myself to allow for less careful drivers",2,2,58,70,NA,"",NA,NA,1,30,"64349ea5-7c22-9530-3e32-6da0ce19ba27",56,1,18,1,1,6,2,2,2261,"FL_51","scale_you|safety_you|trust_you",""
"4/10/23 17:44","4/10/23 17:45",0,2262,100,46,1,"4/10/23 17:45","R_3FJUMROMQcpXm2a",NA,NA,NA,NA,2262,2262,"anonymous","EN",7,1,4,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349f18-4551-0b7a-702b-4dea324e48a6",24,1,23,1,1,1,6,3,2262,"","",""
"4/10/23 17:42","4/10/23 17:45",0,2263,100,158,1,"4/10/23 17:45","R_3IT8jR8ECu2rYOQ",NA,NA,NA,NA,2263,2263,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349e9b-69cc-ff48-7d38-19a5005070fd",58,1,9,1,1,2,3,1,2263,"","",""
"4/10/23 17:44","4/10/23 17:45",0,2264,100,44,1,"4/10/23 17:45","R_11WVVQqnxFE4p59",NA,NA,NA,NA,2264,2264,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349f0d-da6d-eaf4-ef6e-f5f6a3513aeb",51,1,1,1,1,2,10,3,2264,"","",""
"4/10/23 17:41","4/10/23 17:45",0,2265,100,203,1,"4/10/23 17:45","R_3kcQ87fSumHjKgi",NA,NA,NA,NA,2265,2265,"anonymous","EN",6,1,4,1,1,6,"I would love a car that gets me to and from more safely ",2,2,0,100,NA,"",NA,NA,1,71,"64349e74-5f71-fbe8-459d-a9078afcf821",33,1,8,2,1,3,3,2,2265,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 17:43","4/10/23 17:45",0,2266,100,118,1,"4/10/23 17:45","R_2qw6xvx2EiCn99i",NA,NA,NA,NA,2266,2266,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349edb-95ef-a754-c11b-607ae59f8ebe",74,1,16,15,1,5,9,1,2266,"","",""
"4/10/23 17:44","4/10/23 17:45",0,2267,100,97,1,"4/10/23 17:45","R_ymOkc1IDYtGWf6x",NA,NA,NA,NA,2267,2267,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349eee-792e-f6d8-8c9a-0e3cb5b78b86",73,1,15,1,1,6,4,2,2267,"","",""
"4/10/23 17:36","4/10/23 17:45",0,2268,100,584,1,"4/10/23 17:45","R_2sc1Y7AWNQyjoki",NA,NA,NA,NA,2268,2268,"anonymous","EN",6,1,4,1,1,1,"This concept is sfill too new to trust",2,2,85,97,NA,"",NA,NA,1,21,"64349d32-8fdd-6ce0-fd3e-5178ac5e3e70",56,1,3,1,1,4,10,3,2268,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 17:45","4/10/23 17:46",0,2269,100,62,1,"4/10/23 17:46","R_0rKDXAdLP8FE2J3",NA,NA,NA,NA,2269,2269,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349f79-4749-4d0b-feea-c2664aebc11d",39,1,11,1,1,2,4,2,2269,"","",""
"4/10/23 17:45","4/10/23 17:46",0,2270,100,54,1,"4/10/23 17:46","R_3k7GSlS82CsJ7w9",NA,NA,NA,NA,2270,2270,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349f5e-ef64-7882-1ff5-96619ca08214",22,1,1,1,1,1,4,3,2270,"","",""
"4/10/23 17:45","4/10/23 17:46",0,2271,100,47,1,"4/10/23 17:46","R_1jcAaswJSkONWLn",NA,NA,NA,NA,2271,2271,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349f73-f151-4222-94d3-02e718343c0d",67,1,7,7,1,5,2,4,2271,"","",""
"4/10/23 17:45","4/10/23 17:46",0,2272,100,48,1,"4/10/23 17:46","R_1ONXTrNe6cWYm3j",NA,NA,NA,NA,2272,2272,"anonymous","EN",8,1,4,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349f6e-e0bb-0bbe-c4f9-7167bbe88d90",37,1,19,1,1,5,4,1,2272,"","",""
"4/10/23 17:44","4/10/23 17:46",0,2273,100,141,1,"4/10/23 17:46","R_25LxzYF3nvWji1f",NA,NA,NA,NA,2273,2273,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349f2e-3086-3ef1-2b6d-7858d7136c26",46,1,9,1,1,4,10,3,2273,"","",""
"4/10/23 17:46","4/10/23 17:47",0,2274,100,51,1,"4/10/23 17:47","R_2RQ6E0rcCRLs6JE",NA,NA,NA,NA,2274,2274,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349fb3-5595-4d10-5d58-59d8da3f452a",25,1,21,1,1,4,5,1,2274,"","",""
"4/10/23 17:46","4/10/23 17:47",0,2275,100,40,1,"4/10/23 17:47","R_3qOKvr88F6zvg31",NA,NA,NA,NA,2275,2275,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349fa2-913d-a3ca-1f52-99f34e835758",55,1,18,1,1,4,5,2,2275,"","",""
"4/10/23 17:46","4/10/23 17:47",0,2276,100,53,1,"4/10/23 17:47","R_2xLikMaHTSkOUJg",NA,NA,NA,NA,2276,2276,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349f9a-d991-f660-05c3-2998a3835aff",38,1,19,1,1,6,6,3,2276,"","",""
"4/10/23 17:40","4/10/23 17:47",0,2277,100,425,1,"4/10/23 17:47","R_0k77J2m2FfVawP7",NA,NA,NA,NA,2277,2277,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,3,"While the vehicle would handle basic tasks, the human would still be responsible for monitoring the environment and dynamic driving, in case of machine error.",35,30,1,55,"64349e2d-7cad-9260-5aec-8c0d26b8a098",41,1,7,1,1,5,4,1,2277,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 17:44","4/10/23 17:47",0,2278,100,227,1,"4/10/23 17:47","R_Tp7WpstKwV9ui2Z",NA,NA,NA,NA,2278,2278,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,6,"I’ve seen how other people drive and most of them shouldn’t have a license.",0,0,1,67,"64349f20-4b4d-af3c-3b36-66a8ea395789",69,1,1,1,1,6,3,1,2278,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 17:47","4/10/23 17:48",0,2279,100,41,1,"4/10/23 17:48","R_vPi0AW159zx25xf",NA,NA,NA,NA,2279,2279,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349fe3-1e35-ed85-5f54-f0ed6bfcedd5",63,1,17,1,1,4,4,4,2279,"","",""
"4/10/23 17:47","4/10/23 17:48",0,2280,100,55,1,"4/10/23 17:48","R_8wctaknh2eR2kQp",NA,NA,NA,NA,2280,2280,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349fcf-d028-f639-593a-ad19d5d3883a",66,1,5,1,1,2,1,3,2280,"","",""
"4/10/23 17:46","4/10/23 17:48",0,2281,100,128,1,"4/10/23 17:48","R_XFavio13hCTbRzr",NA,NA,NA,NA,2281,2281,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349faa-273c-36ce-8035-f3640202ca58",68,1,-3105,1,1,6,10,1,2281,"","",""
"4/10/23 17:44","4/10/23 17:48",0,2282,100,282,1,"4/10/23 17:48","R_3O9bbZwCPnHXycV",NA,NA,NA,NA,2282,2282,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349f02-0840-c80e-3bab-fe94304bf551",71,1,10,1,1,6,10,3,2282,"","",""
"4/10/23 17:45","4/10/23 17:48",0,2283,100,236,1,"4/10/23 17:48","R_2YG4k7nrAKZy5CR",NA,NA,NA,NA,2283,2283,"anonymous","EN",6,1,4,1,1,4,"Because it is very good",1,1,99,84,NA,"",NA,NA,1,94,"64349f1b-4d1c-b6e2-fe96-0be84672931d",36,1,18,1,1,6,1,4,2283,"FL_51","scale_you|safety_you|trust_you",""
"4/10/23 17:48","4/10/23 17:49",0,2284,100,37,1,"4/10/23 17:49","R_1MRPpx1Uv8nnRv6",NA,NA,NA,NA,2284,2284,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434a020-95fc-ffaa-8b90-aad720b9da1a",33,1,1,2,1,2,1,3,2284,"","",""
"4/10/23 17:47","4/10/23 17:49",0,2285,100,79,1,"4/10/23 17:49","R_1nVKmf7gRfFe5w4",NA,NA,NA,NA,2285,2285,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64349fe7-c199-9031-baf9-7e76db0de087",42,1,4,1,1,2,4,4,2285,"","",""
"4/10/23 17:48","4/10/23 17:49",0,2286,100,44,1,"4/10/23 17:49","R_1mRyrHgOE8WuQnS",NA,NA,NA,NA,2286,2286,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434a04d-c280-99ff-51f3-6032c1b3441b",76,1,19,1,1,6,5,4,2286,"","",""
"4/10/23 17:44","4/10/23 17:49",0,2287,100,300,1,"4/10/23 17:49","R_DTpK2GHNkUYxNTP",NA,NA,NA,NA,2287,2287,"anonymous","EN",6,1,4,1,1,2,"It had good qualities in both.",2,1,56,55,NA,"",NA,NA,1,10,"64349f0a-b7c0-9831-4fea-41cb51839b93",44,1,3,1,1,6,10,4,2287,"FL_51","scale_you|safety_you|trust_you",""
"4/10/23 17:45","4/10/23 17:49",0,2288,100,266,1,"4/10/23 17:49","R_1KewfTLmSyUy5aV",NA,NA,NA,NA,2288,2288,"anonymous","EN",6,1,4,1,1,NA,"",1,2,NA,NA,6,"This would stop all the DUI accidents and other foolish ones.",8,15,1,82,"64349f18-717f-dd17-57e1-c60ee311822a",52,1,-3105,1,1,3,1,4,2288,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 17:49","4/10/23 17:50",0,2289,100,37,1,"4/10/23 17:50","R_T1QT60Xg98APJol",NA,NA,NA,NA,2289,2289,"anonymous","EN",8,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434a03e-e8eb-2de0-7da0-3e90ff3b7c1f",59,1,2,1,1,4,4,4,2289,"","",""
"4/10/23 17:49","4/10/23 17:50",0,2290,100,47,1,"4/10/23 17:50","R_2dyGfKDh4gug5Cf",NA,NA,NA,NA,2290,2290,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434a03f-7a1c-7fb9-18c9-8f609438dcb8",51,1,18,1,1,7,5,2,2290,"","",""
"4/10/23 17:49","4/10/23 17:50",0,2291,100,74,1,"4/10/23 17:50","R_1jSOtKRre40JOKH",NA,NA,NA,NA,2291,2291,"anonymous","EN",9,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434a051-6de8-46a8-6e8d-d1362c1310ce",47,1,1,1,1,1,10,2,2291,"","",""
"4/10/23 17:49","4/10/23 17:50",0,2292,100,68,1,"4/10/23 17:50","R_2YhviWMYyB9ytns",NA,NA,NA,NA,2292,2292,"anonymous","EN",6,1,4,1,2,NA,"",1,2,NA,NA,2,"Computer can support a driver but driving is most important",90,90,1,88,"6434a05f-400e-3027-2ec8-6632d2877d53",23,1,1,9,1,4,8,4,2292,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 17:50","4/10/23 17:51",0,2293,100,35,1,"4/10/23 17:51","R_110Gwhp7u1yV5lf",NA,NA,NA,NA,2293,2293,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434a092-cdf3-aed0-304a-b903b8b10d53",36,1,20,1,1,6,4,2,2293,"","",""
"4/10/23 17:47","4/10/23 17:51",0,2294,100,250,1,"4/10/23 17:51","R_r6JvWsVDsq5C5Fv",NA,NA,NA,NA,2294,2294,"anonymous","EN",6,1,4,1,1,1,"It's better to drive myself ",1,1,92,94,NA,"",NA,NA,1,62,"64349f6c-67c1-64ac-3a90-83932b54b52b",52,1,9,1,1,5,1,1,2294,"FL_51","scale_you|safety_you|trust_you",""
"4/10/23 17:50","4/10/23 17:51",0,2295,100,33,1,"4/10/23 17:51","R_1eUWJRhLtr5wDCa",NA,NA,NA,NA,2295,2295,"anonymous","EN",6,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434a0b9-f1fe-ae9f-6ee5-5bc3649754e2",26,1,19,1,1,4,10,3,2295,"","",""
"4/10/23 17:45","4/10/23 17:51",0,2296,100,376,1,"4/10/23 17:51","R_3egH4TaFcqyKDOQ",NA,NA,NA,NA,2296,2296,"anonymous","EN",6,1,4,1,1,NA,"",1,2,NA,NA,6,"BECAUSE IT IS GEARED TOWARD AUTOMATIVE DRIVERS",50,50,1,50,"64349f67-94ef-b2ec-11a5-93fe2bd42bb1",53,1,10,2,1,3,7,1,2296,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 17:47","4/10/23 17:52",0,2297,100,272,1,"4/10/23 17:52","R_UzFePYg6XiHn7EZ",NA,NA,NA,NA,2297,2297,"anonymous","EN",6,1,4,1,1,4,"I would like a self driving car but have never seen one in person. ",2,2,50,50,NA,"",NA,NA,1,12,"64349fd8-a405-3129-9d54-710b64db3eea",51,1,19,1,1,4,2,2,2297,"FL_51","scale_you|safety_you|trust_you",""
"4/10/23 17:51","4/10/23 17:52",0,2298,100,65,1,"4/10/23 17:52","R_3DhWWRYvT1troPz",NA,NA,NA,NA,2298,2298,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434a095-9905-889d-40ee-a0bd7a343ea6",71,1,7,1,1,6,10,1,2298,"","",""
"4/10/23 17:51","4/10/23 17:52",0,2299,100,36,1,"4/10/23 17:52","R_8e0SWtpzms5BIlj",NA,NA,NA,NA,2299,2299,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434a0b9-e54c-ea34-4685-a839f32ea1ff",49,1,14,1,1,5,2,3,2299,"","",""
"4/10/23 17:51","4/10/23 17:52",0,2300,100,85,1,"4/10/23 17:52","R_8ACk45mtI66q9cB",NA,NA,NA,NA,2300,2300,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434a0a0-a34a-c17b-f8c4-9ec4c90d2f64",35,2,24,2,2,4,1,4,2300,"","",""
"4/10/23 17:52","4/10/23 17:53",0,2301,100,72,1,"4/10/23 17:53","R_1liqv0n9YW2NfaX",NA,NA,NA,NA,2301,2301,"anonymous","EN",6,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434a111-8775-8c1c-8742-ba32807530fb",45,1,1,1,2,6,5,2,2301,"","",""
"4/10/23 17:52","4/10/23 17:53",0,2302,100,78,1,"4/10/23 17:53","R_2aPraALoCMW3Qlo",NA,NA,NA,NA,2302,2302,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434a0f7-3a3a-ac4b-b362-5a180bb93f3d",64,1,9,1,1,4,4,3,2302,"","",""
"4/10/23 17:52","4/10/23 17:53",0,2303,100,88,1,"4/10/23 17:53","R_25t1iZR2xdJ6oOg",NA,NA,NA,NA,2303,2303,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434a0e7-b6c2-18fc-f03e-c4329baa7b51",56,1,3,2,1,2,1,2,2303,"","",""
"4/10/23 17:53","4/10/23 17:53",0,2304,100,40,1,"4/10/23 17:53","R_C4DSRV1pIHxkdrP",NA,NA,NA,NA,2304,2304,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434a150-c3c5-8cdc-d93c-ee5ad6dacf84",57,1,8,2,1,4,2,3,2304,"","",""
